2153.853774 0
2154.139106 0
2154.424438 0
2154.709771 0
2154.995103 0
2155.280436 0
2155.565768 0
2155.851100 0
2156.136433 0
2156.421765 0
2156.707097 0
2156.992430 0
2157.277762 0
2157.563095 0
2157.848427 0
2158.133759 0
2158.419092 0
2158.704424 0
2158.989756 0
2159.275089 0
2159.560421 0
2159.845753 0
2160.131086 0
2160.416418 0
2160.701751 0
2160.987083 0
2161.272415 0
2161.557748 0
2161.843080 0
2162.128412 0
2162.413745 0
2162.699077 0
2162.984409 0
2163.269742 0
2163.555074 0
2163.840407 0
2164.125739 0
2164.411071 0
2164.696404 0
2164.981736 0
2165.267068 0
2165.552401 0
2165.837733 0
2166.123065 0
2166.408398 0
2166.693730 0
2166.979063 0
2167.264395 0
2167.549727 0
2167.835060 0
2168.120392 0
2168.405724 0
2168.691057 0
2168.976389 0
2169.261721 0
2169.547054 0
2169.832386 0
2170.117719 0
2170.403051 0
2170.688383 0
2170.973716 0
2171.259048 0
2171.544380 0
2171.829713 0
2172.115045 0
2172.400378 0
2172.685710 0
2172.971042 0
2173.256375 0
2173.541707 0
2173.827039 0
2174.112372 0
2174.397704 0
2174.683036 0
2174.968369 0
2175.253701 0
2175.539034 0
2175.824366 0
2176.109698 0
2176.395031 0
2176.680363 0
2176.965695 0
2177.251028 0
2177.536360 0
2177.821692 0
2178.107025 0
2178.392357 0
2178.677690 0
2178.963022 0
2179.248354 0
2179.533687 0
2179.819019 0
2180.104351 0
2180.389684 0
2180.675016 0
2180.960348 0
2181.245681 0
2181.531013 0
2181.816346 0
2182.101678 0
2182.387010 0
2182.672343 0
2182.957675 0
2183.243007 0
2183.528340 0
2183.813672 0
2184.099004 0
2184.384337 0
2184.669669 0
2184.955002 0
2185.240334 0
2185.525666 0
2185.810999 0
2186.096331 0
2186.381663 0
2186.666996 0
2186.952328 0
2187.237661 0
2187.522993 0
2187.808325 0
2188.093658 0
2188.378990 0
2188.664322 0
2188.949655 0
2189.234987 0
2189.520319 0
2189.805652 0
2190.090984 0
2190.376317 0
2190.661649 0
2190.946981 0
2191.232314 0
2191.517646 0
2191.802978 0
2192.088311 0
2192.373643 0
2192.658975 0
2192.944308 0
2193.229640 0
2193.514973 0
2193.800305 0
2194.085637 0
2194.370970 0
2194.656302 0
2194.941634 0
2195.226967 0
2195.512299 0
2195.797631 0
2196.082964 0
2196.368296 0
2196.653629 0
2196.938961 0
2197.224293 0
2197.509626 0
2197.794958 0
2198.080290 0
2198.365623 0
2198.650955 0
2198.936287 0
2199.221620 0
2199.506952 0
2199.792285 0
2200.077617 0
2200.362949 0
2200.648282 0
2200.933614 0
2201.218946 0
2201.504279 0
2201.789611 0
2202.074944 0
2202.360276 0
2202.645608 0
2202.930941 0
2203.216273 0
2203.501605 0
2203.786938 0
2204.072270 0
2204.357602 0
2204.642935 0
2204.928267 0
2205.213600 0
2205.498932 0
2205.784264 0
2206.069597 0
2206.354929 0
2206.640261 0
2206.925594 0
2207.210926 0
2207.496258 0
2207.781591 0
2208.066923 0
2208.352256 0
2208.637588 0
2208.922920 0
2209.208253 0
2209.493585 0
2209.778917 0
2210.064250 0
2210.349582 0
2210.634914 0
2210.920247 0
2211.205579 0
2211.490912 0
2211.776244 0
2212.061576 0
2212.346909 0
2212.632241 0
2212.917573 0
2213.202906 0
2213.488238 0
2213.773570 0
2214.058903 0
2214.344235 0
2214.629568 0
2214.914900 0
2215.200232 0
2215.485565 0
2215.770897 0
2216.056229 0
2216.341562 0
2216.626894 0
2216.912226 0
2217.197559 0
2217.482891 0
2217.768224 0
2218.053556 0
2218.338888 0
2218.624221 0
2218.909553 0
2219.194885 0
2219.480218 0
2219.765550 0
2220.050883 0
2220.336215 0
2220.621547 0
2220.906880 0
2221.192212 0
2221.477544 0
2221.762877 0
2222.048209 0
2222.333541 0
2222.618874 0
2222.904206 0
2223.189539 0
2223.474871 0
2223.760203 0
2224.045536 0
2224.330868 0
2224.616200 0
2224.901533 0
2225.186865 0
2225.472197 0
2225.757530 0
2226.042862 0
2226.328195 0
2226.613527 0
2226.898859 0
2227.184192 0
2227.469524 0
2227.754856 0
2228.040189 0
2228.325521 0
2228.610853 0
2228.896186 0
2229.181518 0
2229.466851 0
2229.752183 0
2230.037515 0
2230.322848 0
2230.608180 0
2230.893512 0
2231.178845 0
2231.464177 0
2231.749509 0
2232.034842 0
2232.320174 0
2232.605507 0
2232.890839 0
2233.176171 0
2233.461504 0
2233.746836 0
2234.032168 0
2234.317501 0
2234.602833 0
2234.888166 0
2235.173498 0
2235.458830 0
2235.744163 0
2236.029495 0
2236.314827 0
2236.600160 0
2236.885492 0
2237.170824 0
2237.456157 0
2237.741489 0
2238.026822 0
2238.312154 0
2238.597486 0
2238.882819 0
2239.168151 0
2239.453483 0
2239.738816 0
2240.024148 0
2240.309480 0
2240.594813 0
2240.880145 0
2241.165478 0
2241.450810 0
2241.736142 0
2242.021475 0
2242.306807 0
2242.592139 0
2242.877472 0
2243.162804 0
2243.448136 0
2243.733469 0
2244.018801 0
2244.304134 0
2244.589466 0
2244.874798 0
2245.160131 0
2245.445463 0
2245.730795 0
2246.016128 0
2246.301460 0
2246.586792 0
2246.872125 0
2247.157457 0
2247.442790 0
2247.728122 0
2248.013454 0
2248.298787 0
2248.584119 0
2248.869451 0
2249.154784 0
2249.440116 0
2249.725449 0
2250.010781 0
2250.296113 0
2250.581446 0
2250.866778 0
2251.152110 0
2251.437443 0
2251.722775 0
2252.008107 0
2252.293440 0
2252.578772 0
2252.864105 0
2253.149437 0
2253.434769 0
2253.720102 0
2254.005434 0
2254.290766 0
2254.576099 0
2254.861431 0
2255.146763 0
2255.432096 0
2255.717428 0
2256.002761 0
2256.288093 0
2256.573425 0
2256.858758 0
2257.144090 0
2257.429422 0
2257.714755 0
2258.000087 0
2258.285419 0
2258.570752 0
2258.856084 0
2259.141417 0
2259.426749 0
2259.712081 0
2259.997414 0
2260.282746 0
2260.568078 0
2260.853411 0
2261.138743 0
2261.424075 0
2261.709408 0
2261.994740 0
2262.280073 0
2262.565405 0
2262.850737 0
2263.136070 0
2263.421402 0
2263.706734 0
2263.992067 0
2264.277399 0
2264.562732 0
2264.848064 0
2265.133396 0
2265.418729 0
2265.704061 0
2265.989393 0
2266.274726 0
2266.560058 0
2266.845390 0
2267.130723 0
2267.416055 0
2267.701388 0
2267.986720 0
2268.272052 0
2268.557385 0
2268.842717 0
2269.128049 0
2269.413382 0
2269.698714 0
2269.984046 0
2270.269379 0
2270.554711 0
2270.840044 0
2271.125376 0
2271.410708 0
2271.696041 0
2271.981373 0
2272.266705 0
2272.552038 0
2272.837370 0
2273.122702 0
2273.408035 0
2273.693367 0
2273.978700 0
2274.264032 0
2274.549364 0
2274.834697 0
2275.120029 0
2275.405361 0
2275.690694 0
2275.976026 0
2276.261358 0
2276.546691 0
2276.832023 0
2277.117356 0
2277.402688 0
2277.688020 0
2277.973353 0
2278.258685 0
2278.544017 0
2278.829350 0
2279.114682 0
2279.400014 0
2279.685347 0
2279.970679 0
2280.256012 0
2280.541344 0
2280.826676 0
2281.112009 0
2281.397341 0
2281.682673 0
2281.968006 0
2282.253338 0
2282.538671 0
2282.824003 0
2283.109335 0
2283.394668 0
2283.680000 0
2283.965332 0
2284.250665 0
2284.535997 0
2284.821329 0
2285.106662 0
2285.391994 0
2285.677327 0
2285.962659 0
2286.247991 0
2286.533324 0
2286.818656 0
2287.103988 0
2287.389321 0
2287.674653 0
2287.959985 0
2288.245318 0
2288.530650 0
2288.815983 0
2289.101315 0
2289.386647 0
2289.671980 0
2289.957312 0
2290.242644 0
2290.527977 0
2290.813309 0
2291.098641 0
2291.383974 0
2291.669306 0
2291.954639 0
2292.239971 0
2292.525303 0
2292.810636 0
2293.095968 0
2293.381300 0
2293.666633 0
2293.951965 0
2294.237297 0
2294.522630 0
2294.807962 0
2295.093295 0
2295.378627 0
2295.663959 0
2295.949292 0
2296.234624 0
2296.519956 0
2296.805289 0
2297.090621 0
2297.375954 0
2297.661286 0
2297.946618 0
2298.231951 0
2298.517283 0
2298.802615 0
2299.087948 0
2299.373280 0
2299.658612 0
2299.943945 0
2300.229277 0
2300.514610 0
2300.799942 0
2301.085274 0
2301.370607 0
2301.655939 0
2301.941271 0
2302.226604 0
2302.511936 0
2302.797268 0
2303.082601 0
2303.367933 0
2303.653266 0
2303.938598 0
2304.223930 0
2304.509263 0
2304.794595 0
2305.079927 0
2305.365260 0
2305.650592 0
2305.935924 0
2306.221257 0
2306.506589 0
2306.791922 0
2307.077254 0
2307.362586 0
2307.647919 0
2307.933251 0
2308.218583 0
2308.503916 0
2308.789248 0
2309.074580 0
2309.359913 0
2309.645245 0
2309.930578 0
2310.215910 0
2310.501242 0
2310.786575 0
2311.071907 0
2311.357239 0
2311.642572 0
2311.927904 0
2312.213237 0
2312.498569 0
2312.783901 0
2313.069234 0
2313.354566 0
2313.639898 0
2313.925231 0
2314.210563 0
2314.495895 0
2314.781228 0
2315.066560 0
2315.351893 0
2315.637225 0
2315.922557 0
2316.207890 0
2316.493222 0
2316.778554 0
2317.063887 0
2317.349219 0
2317.634551 0
2317.919884 0
2318.205216 0
2318.490549 0
2318.775881 0
2319.061213 0
2319.346546 0
2319.631878 0
2319.917210 0
2320.202543 0
2320.487875 0
2320.773207 0
2321.058540 0
2321.343872 0
2321.629205 0
2321.914537 0
2322.199869 0
2322.485202 0
2322.770534 0
2323.055866 0
2323.341199 0
2323.626531 0
2323.911863 0
2324.197196 0
2324.482528 0
2324.767861 0
2325.053193 0
2325.338525 0
2325.623858 0
2325.909190 0
2326.194522 0
2326.479855 0
2326.765187 0
2327.050520 0
2327.335852 0
2327.621184 0
2327.906517 0
2328.191849 0
2328.477181 0
2328.762514 0
2329.047846 0
2329.333178 0
2329.618511 0
2329.903843 0
2330.189176 0
2330.474508 0
2330.759840 0
2331.045173 0
2331.330505 0
2331.615837 0
2331.901170 0
2332.186502 0
2332.471834 0
2332.757167 0
2333.042499 0
2333.327832 0
2333.613164 0
2333.898496 0
2334.183829 0
2334.469161 0
2334.754493 0
2335.039826 0
2335.325158 0
2335.610490 0
2335.895823 0
2336.181155 0
2336.466488 0
2336.751820 0
2337.037152 0
2337.322485 0
2337.607817 0
2337.893149 0
2338.178482 0
2338.463814 0
2338.749146 0
2339.034479 0
2339.319811 0
2339.605144 0
2339.890476 0
2340.175808 0
2340.461141 0
2340.746473 0
2341.031805 0
2341.317138 0
2341.602470 0
2341.887803 0
2342.173135 0
2342.458467 0
2342.743800 0
2343.029132 0
2343.314464 0
2343.599797 0
2343.885129 0
2344.170461 0
2344.455794 0
2344.741126 0
2345.026459 0
2345.311791 0
2345.597123 0
2345.882456 0
2346.167788 0
2346.453120 0
2346.738453 0
2347.023785 0
2347.309117 0
2347.594450 0
2347.879782 0
2348.165115 0
2348.450447 0
2348.735779 0
2349.021112 0
2349.306444 0
2349.591776 0
2349.877109 0
2350.162441 0
2350.447773 0
2350.733106 0
2351.018438 0
2351.303771 0
2351.589103 0
2351.874435 0
2352.159768 0
2352.445100 0
2352.730432 0
2353.015765 0
2353.301097 0
2353.586429 0
2353.871762 0
2354.157094 0
2354.442427 0
2354.727759 0
2355.013091 0
2355.298424 0
2355.583756 0
2355.869088 0
2356.154421 0
2356.439753 0
2356.725085 0
2357.010418 0
2357.295750 0
2357.581083 0
2357.866415 0
2358.151747 0
2358.437080 0
2358.722412 0
2359.007744 0
2359.293077 0
2359.578409 0
2359.863742 0
2360.149074 0
2360.434406 0
2360.719739 0
2361.005071 0
2361.290403 0
2361.575736 0
2361.861068 0
2362.146400 0
2362.431733 0
2362.717065 0
2363.002398 0
2363.287730 0
2363.573062 0
2363.858395 0
2364.143727 0
2364.429059 0
2364.714392 0
2364.999724 0
2365.285056 0
2365.570389 0
2365.855721 0
2366.141054 0
2366.426386 0
